topic,script,source_path,description,run_command,has_docstring
foundations_methodology,scripts/foundations_methodology/m5_inscription_audit.py,m5_inscription_audit.py,"M5 decisive inscription audit — the three kappa values in canon, tested against every canon contact point. Self-asserting: exit 0 means every number quoted in the report is verified.",PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/m5_inscription_audit.py,yes
foundations_methodology,scripts/foundations_methodology/measurement_service_h_theorem.py,measurement_service_h_theorem.py,MEASUREMENT SERVICE-LEDGER H-THEOREM.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/measurement_service_h_theorem.py,yes
foundations_methodology,scripts/foundations_methodology/minimal_balanced_record_cell_theorem.py,minimal_balanced_record_cell_theorem.py,MINIMAL BALANCED RECORD CELL THEOREM.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/minimal_balanced_record_cell_theorem.py,yes
foundations_methodology,scripts/foundations_methodology/numerology_baseline.py,numerology_baseline.py,SEARCH-SPACE ACCOUNTING for the Holographic Circlette / TCH framework.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/numerology_baseline.py,yes
foundations_methodology,scripts/foundations_methodology/orientation_gluing_audit.py,orientation_gluing_audit.py,"orientation_gluing_audit.py =========================== Tests the hypothesis (user, 2026-06-06) that connecting the [8,4,4] octagon cells ""in patterns where their orientation differed from one to the next"" might yield an under-constrained, ",PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/orientation_gluing_audit.py,yes
foundations_methodology,scripts/foundations_methodology/pmns_audit.py,pmns_audit.py,"pmns_audit.py ============= Reproducibility artifact for the PMNS-sector audit (DRIFT M12 addendum (c) + refinement; ANCHOR §5.10.1 Q4 falsification, §14 row, item 87). Self-asserting.",PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/pmns_audit.py,yes
foundations_methodology,scripts/foundations_methodology/precision_phenomenology_frontier_map.py,precision_phenomenology_frontier_map.py,Precision phenomenology frontier map.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/precision_phenomenology_frontier_map.py,yes
foundations_methodology,scripts/foundations_methodology/qca_walk_index.py,qca_walk_index.py,qca_walk_index.py -- QCA scoping probe for the chiral-gauge frontier.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/qca_walk_index.py,yes
foundations_methodology,scripts/foundations_methodology/r12_address_equidistribution_theorem.py,r12_address_equidistribution_theorem.py,R12 clause 1: SERVICE-ADDRESS EQUIDISTRIBUTION derived from the record cell's translation symmetry.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/r12_address_equidistribution_theorem.py,yes
foundations_methodology,scripts/foundations_methodology/r12_r13_r15_promotion_gate_attempt.py,r12_r13_r15_promotion_gate_attempt.py,R12/R13/R15 promotion-gate attempt.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/r12_r13_r15_promotion_gate_attempt.py,yes
foundations_methodology,scripts/foundations_methodology/r12_r13_record_action_closure_audit.py,r12_r13_record_action_closure_audit.py,R12/R13 theorem-boundary audit: record alphabet and record action.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/r12_r13_record_action_closure_audit.py,yes
foundations_methodology,scripts/foundations_methodology/r13_record_action_measure_status.py,r13_record_action_measure_status.py,R13 status audit: service-history measure as record action.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/r13_record_action_measure_status.py,yes
foundations_methodology,scripts/foundations_methodology/r13_universal_billing_rule.py,r13_universal_billing_rule.py,R13 -- is there a way around the rejected one-clock universalisation?,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/r13_universal_billing_rule.py,yes
foundations_methodology,scripts/foundations_methodology/r15_global_orientation_sign_pointer_theorem.py,r15_global_orientation_sign_pointer_theorem.py,R15: global-orientation sign-pointer bridge for recovery holonomy.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/r15_global_orientation_sign_pointer_theorem.py,yes
foundations_methodology,scripts/foundations_methodology/r15_recovery_holonomy_closure_status.py,r15_recovery_holonomy_closure_status.py,R15 recovery-holonomy / CP-origin closure status.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/r15_recovery_holonomy_closure_status.py,yes
foundations_methodology,scripts/foundations_methodology/r1_r4_monitored_constraint_recordability_audit.py,r1_r4_monitored_constraint_recordability_audit.py,R1--R4 monitored-constraint recordability audit.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/r1_r4_monitored_constraint_recordability_audit.py,yes
foundations_methodology,scripts/foundations_methodology/r4_auxiliary_axiom_mappings.py,r4_auxiliary_axiom_mappings.py,R4 tightening: source the remaining Hardy/CDP reconstruction axioms from the substrate.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/r4_auxiliary_axiom_mappings.py,yes
foundations_methodology,scripts/foundations_methodology/r4_complex_local_tomography_theorem.py,r4_complex_local_tomography_theorem.py,"R4 REDUCED: complex Hilbert space FORCED by substrate-locality, not assumed.",PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/r4_complex_local_tomography_theorem.py,yes
foundations_methodology,scripts/foundations_methodology/r5_record_class_bridge.py,r5_record_class_bridge.py,R5 BRIDGE: derive the binary balanced Type-II CSS distance-4 class from the stable-record axioms.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/r5_record_class_bridge.py,yes
foundations_methodology,scripts/foundations_methodology/rbim_mapping_audit.py,rbim_mapping_audit.py,STEP 0 OF THE CLOSING COMPUTATION — the mapping audit: is the 4.8.8-lattice RBIM actually the right statistical model for the framework's strain-decoder threshold?,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/rbim_mapping_audit.py,yes
foundations_methodology,scripts/foundations_methodology/record_action_principle.py,record_action_principle.py,R1 -- THE RECORD-ACTION / MAXIMUM-CALIBER PRINCIPLE (proposition): the two forced legs.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/record_action_principle.py,yes
foundations_methodology,scripts/foundations_methodology/record_alphabet_derivation.py,record_alphabet_derivation.py,The per-event record alphabet M — derived from the existing event-algebra constructions.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/record_alphabet_derivation.py,yes
foundations_methodology,scripts/foundations_methodology/record_content_from_syndrome.py,record_content_from_syndrome.py,"The record-content premise, attacked from 5.2's syndrome mechanics directly.",PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/record_content_from_syndrome.py,yes
foundations_methodology,scripts/foundations_methodology/record_floor_axiom_reduction.py,record_floor_axiom_reduction.py,RECORD FLOOR: how many axioms are really there? (the deepest open question),PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/record_floor_axiom_reduction.py,yes
foundations_methodology,scripts/foundations_methodology/record_grammar_aharonov_bohm_loop.py,record_grammar_aharonov_bohm_loop.py,"Aharonov-Bohm record machine: phase as closed flux, not endpoint property.",PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/record_grammar_aharonov_bohm_loop.py,yes
foundations_methodology,scripts/foundations_methodology/record_grammar_bell_machine.py,record_grammar_bell_machine.py,Executable theorem: the smallest record-grammar machine is a Bell pair.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/record_grammar_bell_machine.py,yes
foundations_methodology,scripts/foundations_methodology/record_grammar_byte_nonabelian_plaquette.py,record_grammar_byte_nonabelian_plaquette.py,Byte-level non-abelian plaquette: SU(2) Wilson loop on finite records.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/record_grammar_byte_nonabelian_plaquette.py,yes
foundations_methodology,scripts/foundations_methodology/record_grammar_byte_plaquette_flux.py,record_grammar_byte_plaquette_flux.py,Byte-level plaquette flux: Wilson loop on finite record cells.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/record_grammar_byte_plaquette_flux.py,yes
foundations_methodology,scripts/foundations_methodology/record_grammar_byte_wilson_bell.py,record_grammar_byte_wilson_bell.py,Byte-level Bell endpoint records with an explicit Wilson link.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/record_grammar_byte_wilson_bell.py,yes
foundations_methodology,scripts/foundations_methodology/record_grammar_compression_certificate.py,record_grammar_compression_certificate.py,Finite record-grammar compression certificate.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/record_grammar_compression_certificate.py,yes
foundations_methodology,scripts/foundations_methodology/record_grammar_ghz_machine.py,record_grammar_ghz_machine.py,GHZ record machine: a three-endpoint relational constraint.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/record_grammar_ghz_machine.py,yes
foundations_methodology,scripts/foundations_methodology/record_grammar_logical_bell_cell.py,record_grammar_logical_bell_cell.py,"Logical Bell records inside the [8,4,4] byte cell.",PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/record_grammar_logical_bell_cell.py,yes
foundations_methodology,scripts/foundations_methodology/record_grammar_magic_budget.py,record_grammar_magic_budget.py,"Magic budget of the [8,4,4]=RM(1,3) record cell: where the poly(n) wall is.",PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/record_grammar_magic_budget.py,yes
foundations_methodology,scripts/foundations_methodology/record_grammar_magic_injection_channel.py,record_grammar_magic_injection_channel.py,Magic-injection channel with a finite detector register.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/record_grammar_magic_injection_channel.py,yes
foundations_methodology,scripts/foundations_methodology/record_grammar_magic_injection_error_model.py,record_grammar_magic_injection_error_model.py,Noisy detector/feedforward model for the magic-injection channel.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/record_grammar_magic_injection_error_model.py,yes
foundations_methodology,scripts/foundations_methodology/record_grammar_magic_state_warning.py,record_grammar_magic_state_warning.py,Magic-state warning: stabilizer records are not the whole quantum state.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/record_grammar_magic_state_warning.py,yes
foundations_methodology,scripts/foundations_methodology/record_grammar_magic_through_holonomy.py,record_grammar_magic_through_holonomy.py,Magic through a Wilson loop: non-Clifford phase as closed holonomy.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/record_grammar_magic_through_holonomy.py,yes
foundations_methodology,scripts/foundations_methodology/record_grammar_nonabelian_path_order.py,record_grammar_nonabelian_path_order.py,Non-abelian path ordering: the first SU(2) Wilson-loop toy.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/record_grammar_nonabelian_path_order.py,yes
foundations_methodology,scripts/foundations_methodology/record_grammar_nonabelian_wilson_cluster.py,record_grammar_nonabelian_wilson_cluster.py,Few-cell non-abelian Wilson-loop cluster with a declared record-action measure.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/record_grammar_nonabelian_wilson_cluster.py,yes
foundations_methodology,scripts/foundations_methodology/record_grammar_plaquette_action_toy.py,record_grammar_plaquette_action_toy.py,Minimal U(1) plaquette action toy.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/record_grammar_plaquette_action_toy.py,yes
foundations_methodology,scripts/foundations_methodology/record_grammar_plaquette_chain_correlations.py,record_grammar_plaquette_chain_correlations.py,Multi-plaquette correlation-length toy.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/record_grammar_plaquette_chain_correlations.py,yes
foundations_methodology,scripts/foundations_methodology/record_grammar_projective_measurement_reset.py,record_grammar_projective_measurement_reset.py,Projective measurement as finite detector record plus reset.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/record_grammar_projective_measurement_reset.py,yes
foundations_methodology,scripts/foundations_methodology/record_grammar_scattering_vertex.py,record_grammar_scattering_vertex.py,Tiny Wilson-dressed scattering vertex.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/record_grammar_scattering_vertex.py,yes
foundations_methodology,scripts/foundations_methodology/record_grammar_two_plaquette_correlation.py,record_grammar_two_plaquette_correlation.py,Two-plaquette correlation toy: when loop records stay compact.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/record_grammar_two_plaquette_correlation.py,yes
foundations_methodology,scripts/foundations_methodology/record_grammar_wilson_dressed_pair.py,record_grammar_wilson_dressed_pair.py,Wilson-dressed endpoint records: the smallest gauge version of the record grammar.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/record_grammar_wilson_dressed_pair.py,yes
foundations_methodology,scripts/foundations_methodology/record_reconstruction_maximal_theorem.py,record_reconstruction_maximal_theorem.py,Record reconstruction maximal theorem: what follows from the record axioms?,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/record_reconstruction_maximal_theorem.py,yes
foundations_methodology,scripts/foundations_methodology/record_reconstruction_orientation_line_theorem.py,record_reconstruction_orientation_line_theorem.py,Orientation-line theorem for monitored recovery histories.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/record_reconstruction_orientation_line_theorem.py,yes
foundations_methodology,scripts/foundations_methodology/record_reconstruction_tier_split.py,record_reconstruction_tier_split.py,RECORD RECONSTRUCTION TIER SPLIT.,PYTHONPATH=scripts/foundations_methodology:$PYTHONPATH python scripts/foundations_methodology/record_reconstruction_tier_split.py,yes
